itemID,due_date,order_release,batch_size
5,512307.9966603019,508323.9966603019,38
1,476399.0573933265,474194.0573933265,27
2,1233072.985990414,1225768.985990414,97
3,2080658.5450597182,2070832.5450597182,101
4,503050.89700514806,501322.89700514806,19
5,511641.66186429316,509259.66186429316,17
1,475648.2434107918,474664.2434107918,19
2,1232744.7046851157,1226859.7046851157,86
3,2086132.0135440626,2074824.0135440626,143
4,507322.9643781853,503589.9643781853,23
5,512931.59670164884,510040.59670164884,43
1,477161.79911520245,475011.79911520245,33
2,1232792.921152418,1228171.921152418,108
3,2093157.8473545143,2082957.8473545143,120
4,509325.65149221156,506047.65149221156,18
5,515231.4903331167,512058.4903331167,41
1,477103.4834393571,475998.4834393571,18
2,1232573.2274799326,1230439.2274799326,62
3,2091403.3105717935,2086202.3105717935,61
4,508974.27829739405,506720.27829739405,25
5,516886.6565883657,513826.6565883657,29
1,478719.0785083271,476436.0785083271,37
2,1237379.308504285,1231554.308504285,125
3,2100011.0323341293,2088550.0323341293,101
4,508743.70422624354,507137.70422624354,22
5,518222.8733743534,517044.8733743534,22
1,478382.08807349246,476455.08807349246,32
2,1235695.0545500715,1231735.0545500715,68
3,2096342.5410497081,2088854.5410497081,106
4,510799.9251535396,508076.9251535396,21
5,521980.114150439,519410.114150439,26
1,480922.56487459864,478385.56487459864,24
2,1244153.1377624075,1236005.1377624075,142
3,2098612.4315946586,2089355.4315946584,84
4,512161.21742946166,508929.21742946166,24
5,522107.2427706547,519983.2427706547,18
1,480098.2270073449,478835.2270073449,12
2,1240580.1502532824,1236940.1502532824,58
3,2101780.3295527445,2090956.3295527447,85
4,511807.10812525236,509775.10812525236,22
5,525657.0627138314,520548.0627138314,42
1,481500.6909788225,478996.6909788225,21
2,1243053.9776994495,1238209.9776994495,99
3,2109620.336265284,2097809.336265284,160
4,513350.3411604065,511965.3411604065,11
5,527071.1447911841,524942.1447911841,44
1,480830.8292409983,479801.8292409983,12
2,1245832.3180981963,1242317.3180981963,107
3,2114498.2967080907,2107692.2967080907,126
4,513440.1227620668,511979.1227620668,20
5,528577.9466762638,527620.9466762638,14
1,482039.1581201917,480880.1581201917,17
2,1251831.8728307527,1247023.8728307527,152
3,2117030.8545689406,2107854.8545689406,132
4,513561.38145599526,512261.38145599526,10
5,533678.7036533677,530156.7036533677,29
1,483609.30076004175,481550.30076004175,27
2,1254272.5516335755,1247702.5516335755,80
3,2121643.9534067386,2110987.9534067386,153
4,516466.2396207403,515046.2396207403,17
5,536482.8360362232,532631.8360362232,34
1,484322.15617049544,482734.15617049544,12
2,1257487.2173552525,1252943.2173552525,66
3,2130103.8419892173,2114826.8419892173,168
4,517881.0943057846,515607.0943057846,25
5,537090.0351648604,534965.0351648604,38
1,487903.5528707969,485182.5528707969,35
2,1264261.626862174,1254863.626862174,138
3,2128310.754205832,2119973.754205832,134
4,517496.85932621546,516338.85932621546,14
5,539298.6984330397,535371.6984330397,44
1,489295.0454727352,486336.0454727352,36
2,1260632.3962703624,1254872.3962703624,95
3,2141406.2123650135,2123866.2123650135,146
4,520453.5400589374,516759.5400589374,24
5,538511.2515822176,536947.2515822176,23
1,488141.29007758386,486356.29007758386,21
2,1271679.521455442,1259059.521455442,154
3,2135968.8927879767,2126789.8927879767,141
4,519452.2945410647,516929.2945410647,27
5,540528.3138733888,538571.3138733888,30
1,490458.39188199,488450.39188199,38
2,1269782.0353976833,1260014.0353976833,124
3,2147970.4227310163,2134635.4227310163,174
4,521147.2311379991,517460.2311379991,22
5,544795.1184419275,540533.1184419275,40
1,490546.99022011086,489060.99022011086,18
2,1276695.8532665204,1265706.8532665204,158
3,2149917.8080333048,2134757.8080333048,126
4,522030.0537836798,517623.0537836798,27
5,543628.3435455802,541386.3435455802,26
1,493863.9547933736,491341.9547933736,25
2,1272504.4990685657,1268935.4990685657,89
3,2156312.937396309,2140554.937396309,126
4,520002.8194889036,518252.8194889036,20
5,545973.9332403649,541501.9332403649,35
1,494276.2077235039,491799.2077235039,26
2,1276154.1382574872,1274370.1382574872,54
3,2153839.7335853023,2142703.7335853023,154
4,522116.056030452,520665.056030452,23
5,546298.7263293263,542652.7263293263,34
1,494228.40824776894,492048.40824776894,21
2,1285229.521436118,1279321.521436118,74
3,2164442.081792542,2147430.081792542,168
4,522997.80391427974,520768.80391427974,13
5,545901.5799280042,542770.5799280042,41
1,493674.87684037315,492096.87684037315,13
2,1291515.0888248184,1279943.0888248184,139
3,2159198.428724144,2149087.428724144,153
4,522579.0120993925,521222.0120993925,19
5,545689.9382848911,544118.9382848911,16
1,493648.36629827705,492917.36629827705,15
2,1285766.2214958295,1281599.2214958295,52
3,2169914.175961249,2158434.175961249,152
4,522997.4961479826,522003.4961479826,12
5,547198.7482343187,544585.7482343187,34
1,496078.3168677649,493556.3168677649,32
2,1288009.1905895076,1282809.1905895076,80
3,2174388.954210349,2159201.954210349,153
4,526547.237950888,523431.23795088794,19
5,548642.23868134,545443.23868134,37
1,497056.8261909933,494864.8261909933,20
2,1289502.2054458326,1283500.2054458326,123
3,2177114.4091213797,2163188.4091213797,143
4,525723.4896622545,523694.4896622544,25
5,549068.3295578606,546868.3295578606,44
1,497542.00607175333,495467.00607175333,22
2,1289851.3419734098,1286825.3419734098,99
3,2176517.085895002,2166416.085895002,102
4,528099.8113785721,526323.8113785721,11
5,551337.0751770738,547160.0751770738,37
1,496989.3473581289,495890.3473581289,22
2,1290959.818855361,1288079.818855361,77
3,2181536.667402136,2169805.667402136,151
4,528303.5348661101,526694.5348661101,26
5,550716.6534925128,547405.6534925128,31
1,499643.1036738191,496630.1036738191,29
2,1294920.2546825127,1290158.2546825127,132
3,2186211.6649806374,2169883.6649806374,132
4,528820.6860869679,526719.6860869679,11
5,549301.7833380155,547758.7833380155,17
1,499344.6257520607,497946.6257520607,14
2,1296067.2927308227,1292971.2927308227,82
3,2183297.5952031817,2171104.5952031817,110
4,530649.3565067961,527860.3565067961,17
5,552464.0647846576,548406.0647846576,33
1,500004.8168836732,498997.8168836732,21
2,1303005.804617025,1293581.804617025,122
3,2176751.473038908,2172324.473038908,57
4,530908.9888779072,528256.9888779072,27
5,550326.2917209999,548412.2917209999,23
1,503849.89822869963,500894.89822869963,30
2,1304604.6712775961,1294598.6712775961,141
3,2191015.02312167,2174575.02312167,159
4,531391.5315861562,528466.5315861562,25
5,553520.8660998872,551697.8660998872,24
1,503982.0037659755,502066.0037659755,33
2,1299746.223822451,1294933.223822451,92
3,2190589.276147257,2179197.276147257,107
4,533222.5357179509,528509.5357179509,28
5,557038.6027860411,555297.6027860411,18
1,505110.4998665639,502985.4998665639,23
2,1300813.736955116,1294977.736955116,91
3,2201104.2663705028,2186883.2663705028,120
4,529624.0834301,528597.0834301,10
5,557475.9435131755,555387.9435131755,23
1,505107.53553802584,503451.53553802584,30
2,1302556.4991702968,1300054.4991702968,60
3,2205219.511544366,2190497.511544366,141
4,531805.1911212248,530186.1911212248,11
5,558834.4509092706,556401.4509092706,26
1,505803.05211432505,503702.05211432505,17
2,1307477.4996022235,1301445.4996022235,92
3,2209381.0618565073,2196058.0618565073,151
4,532800.1594788856,531293.1594788856,11
5,560540.0345680617,556442.0345680617,40
1,505658.022257451,503963.022257451,35
2,1306080.8025077598,1302677.8025077598,77
3,2204711.5874883872,2198137.5874883872,60
4,535236.6692143729,532313.6692143729,17
5,559982.9235249084,557063.9235249084,33
1,507818.92717479845,505746.92717479845,34
2,1308736.9713334828,1302986.9713334828,68
3,2205492.5415158914,2200984.5415158914,72
4,534147.7281576691,532386.7281576691,26
5,558839.9103019726,558042.9103019726,16
1,509397.3888222632,506204.3888222632,31
2,1307574.9818397043,1303732.9818397043,104
3,2215581.5155995702,2204834.5155995702,130
4,534685.7675294252,533694.7675294252,12
5,560733.2219582205,559326.2219582205,17
1,508067.49242668966,506332.49242668966,32
2,1313738.4088479856,1306912.4088479856,141
3,2234053.783307191,2218685.783307191,149
4,536215.2156185898,533823.2156185898,15
5,563213.1699972906,559397.1699972906,31
1,512610.7549919448,509121.7549919448,31
2,1312852.4243850803,1308283.4243850803,59
3,2225175.5398494564,2218716.5398494564,121
4,537428.8198542731,534065.8198542731,28
5,563841.8814431673,559875.8814431673,39
1,511969.6210713743,510690.6210713743,25
2,1318520.095735404,1310456.095735404,102
3,2232912.129133431,2222513.129133431,91
4,537845.8621786897,534087.8621786897,25
5,562198.5649000707,559911.5649000707,22
1,512900.79022906115,511176.79022906115,27
2,1316552.8410755834,1311344.8410755834,110
3,2229797.973190557,2223580.973190557,91
4,538318.8145319086,535425.8145319086,27
5,563791.2857815741,561949.2857815741,28
1,514304.2361454947,511382.2361454947,25
2,1320890.5626223676,1311561.5626223676,121
3,2234440.077084573,2224709.077084573,101
4,536657.2934282799,535809.2934282799,10
5,563833.7245464467,561959.7245464467,25
1,513218.7048247349,511461.7048247349,16
2,1315679.7957037026,1311721.7957037026,133
3,2240788.856441579,2226462.856441579,159
4,539820.4807252869,537457.4807252869,19
5,564781.7895217896,562651.7895217896,42
1,513327.1750807018,512112.1750807018,21
2,1320351.2042960385,1314996.2042960385,148
3,2238306.373809415,2229002.373809415,76
4,541072.9036714667,537531.9036714667,20
5,566813.0088150251,562807.0088150251,44
1,514880.3011418267,512184.3011418267,27
2,1323509.9930879269,1319449.9930879269,74
3,2239118.1289885375,2229117.1289885375,106
4,540425.5000420396,537740.5000420396,15
5,565553.0716334849,563664.0716334849,15
1,514087.86556681717,513171.86556681717,14
2,1326274.8005689655,1320062.8005689655,135
3,2237077.553630135,2229918.553630135,138
4,539205.9960840183,537783.9960840183,15
5,566713.8668614149,564199.8668614149,32
1,514715.1482958032,513613.1482958032,12
2,1325374.8693141455,1320709.8693141455,122
3,2246582.4796922673,2234799.4796922673,110
4,539865.0681687071,537894.0681687071,17
5,567957.770787015,566186.770787015,18
1,515615.1875721219,513932.1875721219,23
2,1333706.5785048932,1325223.5785048932,113
3,2246291.479505138,2239465.479505138,85
4,541001.9953793825,537945.9953793825,18
5,569742.7816284043,566197.7816284043,36
1,516654.7117589955,515056.7117589955,15
2,1334391.0739323867,1328903.0739323867,67
3,2258370.9505823897,2244525.9505823897,149
4,542229.9861490057,538242.9861490057,24
5,568904.3148909614,566781.3148909614,36
1,517409.3691729884,515511.3691729884,19
2,1333009.385906383,1330071.385906383,70
3,2261419.0819327245,2250481.0819327245,110
4,540990.6024934901,538354.6024934901,24
5,569390.2384142379,567878.2384142379,20
1,518499.1992371004,516936.1992371004,23
2,1337359.96329817,1330261.96329817,82
3,2265152.2857540795,2260031.2857540795,85
4,541034.9510660353,538526.9510660353,25
5,569360.6548517843,568089.6548517843,21
1,517912.767913081,517088.767913081,12
2,1339405.9816171667,1331628.9816171667,90
3,2274452.2901455276,2269050.2901455276,88
4,542535.6391308312,540231.6391308312,22
5,573803.1199749877,571486.1199749877,30
1,519874.56609964324,517301.56609964324,35
2,1340453.8579518576,1336574.8579518576,50
3,2288700.997951576,2272355.997951576,140
4,541346.5560168026,540391.5560168026,10
5,574583.8372741204,571770.8372741204,30
1,519444.10749074945,517526.10749074945,38
2,1341957.5491256162,1337845.5491256162,81
3,2279584.756861708,2276166.756861708,73
4,543947.0047040378,540695.0047040378,21
5,577597.1093275311,573442.1093275311,42
1,519030.7471210187,517819.7471210187,17
2,1347312.3964517068,1338307.3964517068,117
3,2284174.3928450355,2276379.3928450355,102
4,545553.8240209562,542321.8240209562,20
5,576278.8596787085,574012.8596787085,25
1,518518.6348228134,517828.6348228134,15
2,1342618.3878650416,1340156.3878650416,51
3,2289976.519005037,2277752.519005037,112
4,545674.076294471,543457.076294471,16
5,577007.9931372158,574343.9931372158,35
1,521482.2848071286,518744.2848071286,33
2,1351079.2970165515,1345205.2970165515,66
3,2289563.9476981843,2278344.9476981843,108
4,545577.7905545952,543695.7905545952,18
5,576686.3131032859,574636.3131032859,14
1,520044.7867722018,519093.7867722018,13
2,1355589.0191164606,1345511.0191164606,133
3,2290986.2456857134,2285176.2456857134,66
4,545506.7006818439,544074.7006818439,19
5,578967.4193828569,576188.4193828569,33
1,520812.2905554151,519563.2905554151,14
2,1351480.0261907033,1347746.0261907033,83
3,2303209.119607609,2286019.119607609,158
4,546943.6764744038,544096.6764744038,18
5,579124.4819790722,576453.4819790722,30
1,522126.95947561925,520306.95947561925,21
2,1358327.6613810614,1348805.6613810614,142
3,2293446.894224709,2286061.894224709,73
4,547146.9577746528,544996.9577746528,12
5,579195.4810815745,577117.4810815745,22
1,524102.1190244879,520751.1190244879,35
2,1356303.5196909676,1349137.5196909676,152
3,2301852.538137217,2286719.538137217,155
4,547722.9874175139,546137.9874175139,21
5,581338.2485093048,577970.2485093048,30
1,523212.39818705356,521466.39818705356,16
2,1360932.6622324444,1353646.6622324444,125
3,2301461.0095837293,2291266.0095837293,168
4,551481.4202694132,547586.4202694132,22
5,581825.7328368388,580518.7328368388,21
1,523183.80970622203,522346.80970622203,19
2,1364395.4389640184,1356120.4389640184,152
3,2303408.555381198,2296225.555381198,120
4,550049.0785496403,547725.0785496403,28
5,585662.7231762144,580861.7231762144,44
1,524229.0195842495,523150.0195842495,16
2,1361888.6320241652,1356131.6320241652,96
3,2307185.358120451,2297965.358120451,94
4,551792.225938296,547968.225938296,25
5,583441.1957800935,581378.1957800935,33
1,527343.1680995176,524318.1680995176,33
2,1364081.0556449518,1359304.0556449518,125
3,2306444.281922917,2298725.281922917,82
4,549638.9396937094,548295.9396937094,19
5,586813.670461286,584563.670461286,28
1,531316.6634843843,529074.6634843843,19
2,1365015.1584200445,1359616.1584200445,71
3,2306382.1616524793,2298995.1616524793,85
4,551230.8508707514,549259.8508707514,10
5,587098.8843177122,585575.8843177122,28
1,530179.3135523775,529263.3135523775,13
2,1363662.8072494194,1360044.8072494194,116
3,2308249.2934404397,2302769.2934404397,69
4,553841.3024665449,550362.3024665449,21
5,589725.3393659365,586139.3393659365,44
1,530936.6169943722,529485.6169943722,16
2,1370555.9039757014,1362143.9039757014,119
3,2313840.5612025545,2303785.5612025545,153
4,553788.6877565089,551159.6877565089,17
5,590086.0979482759,588313.0979482759,36
1,532015.7270919571,531106.7270919571,21
2,1370714.6480731221,1365002.6480731221,100
3,2314360.958043604,2304472.958043604,95
4,555092.154792675,552315.154792675,28
5,591253.2784092517,589950.2784092517,15
1,532466.7256785464,531526.7256785464,17
2,1372040.0491210814,1365013.0491210814,129
3,2328163.1154920454,2319810.1154920454,96
4,556414.1977013043,553454.1977013043,20
5,595590.327571203,591134.327571203,41
1,535279.4460246906,534203.4460246906,12
2,1368025.2029539093,1365240.2029539093,58
3,2325661.9578072107,2321410.9578072107,96
4,555561.7888260686,554345.7888260686,10
5,592964.1728254651,591729.1728254651,21
1,538040.1424006027,534859.1424006027,35
2,1374325.3192609954,1365975.3192609954,113
3,2328253.690611326,2323610.690611326,72
4,556630.9068567413,554913.9068567413,14
5,594211.9107816162,592396.9107816162,30
1,536943.2134913133,535183.2134913133,13
2,1374084.1114569355,1367794.1114569355,75
3,2337743.5624262276,2324520.5624262276,127
4,556772.0687923685,555229.0687923685,12
5,597510.9736509625,593830.9736509625,29
1,538116.7102326377,536241.7102326377,22
2,1378861.2159120955,1370275.2159120955,152
3,2329539.540045256,2325627.540045256,53
4,557264.0430627408,555373.0430627408,11
5,596911.0593980982,595158.0593980982,29
1,540153.1629834649,537219.1629834649,37
2,1376344.999883049,1371599.999883049,61
3,2340900.312637163,2327459.312637163,143
4,558893.5019080887,556174.5019080887,27
5,598498.899266853,595702.899266853,24
1,540100.7049099691,537714.7049099691,21
2,1380709.8083657026,1373161.8083657026,141
3,2338028.468509135,2327693.468509135,122
4,564944.3321363947,563211.3321363947,18
5,598991.7589875776,596643.7589875776,24
1,540318.4017394715,538193.4017394715,17
2,1378866.8021668594,1373234.8021668594,85
3,2365325.541705658,2356795.541705658,138
4,565411.4963020304,563312.4963020304,28
5,600522.1442475381,597268.1442475381,38
1,539867.5033840013,539033.5033840013,12
2,1379103.623821385,1374116.623821385,127
3,2364601.293181934,2359737.293181934,60
4,566693.0410287317,564099.0410287317,17
5,603551.8450223873,598974.8450223873,42
1,542833.8082854998,540623.8082854998,28
2,1382179.5908611713,1377575.5908611713,123
3,2381715.692647688,2363398.692647688,171
4,566972.066793268,564263.066793268,26
5,601815.5764971629,600882.5764971629,17
1,546216.6895871046,543580.6895871046,25
2,1388381.801807472,1378345.801807472,125
3,2383471.2656624387,2370863.2656624387,102
4,565830.600887226,564592.600887226,13
5,606337.9117825619,602156.9117825619,43
1,546254.8376468373,544541.8376468373,20
2,1385628.948055501,1379704.948055501,97
3,2379932.33384147,2373522.33384147,71
4,567928.6100528623,566107.6100528623,19
5,605282.9224360107,604332.9224360107,19
1,546855.5963462734,544613.5963462734,19
2,1386504.0252717559,1382823.0252717559,82
3,2387587.2764405305,2379411.2764405305,74
4,568461.9856997542,566498.9856997542,10
5,607573.6353732921,605068.6353732921,20
1,546333.6185631156,544720.6185631156,12
2,1393615.0269869114,1387348.0269869114,139
3,2399931.340463907,2392276.340463907,124
4,570609.8432748866,567806.8432748866,20
5,608817.5105434828,606277.5105434828,20
1,548404.8568335113,546979.8568335113,35
2,1396442.7458497335,1388441.7458497335,127
3,2408191.774585543,2396576.774585543,172
4,571462.4552014793,568228.4552014793,19
5,611981.6384721047,608209.6384721047,29
1,548865.34827447,547053.34827447,28
2,1397280.8519751164,1389130.8519751164,143
3,2438377.3297504527,2425015.3297504527,118
4,570510.2577822747,568483.2577822747,18
5,611312.8983199826,608213.8983199826,24
1,550773.5768784044,548579.5768784044,24
2,1395054.91921506,1389210.91921506,70
3,2432335.329371325,2428027.329371325,59
4,570273.0492241605,568592.0492241605,25
5,609405.8594344029,608300.8594344029,16
1,551269.1057082324,548630.1057082324,23
2,1396012.3835407838,1390863.3835407838,111
3,2457017.0024295924,2446068.0024295924,119
4,570366.0802194803,569088.0802194803,10
5,611080.8255307762,609060.8255307762,25
1,550732.6138998918,548756.6138998918,38
2,1398649.0911339773,1392868.0911339773,148
3,2457207.4467933928,2446417.4467933928,154
4,572623.9218595714,569526.9218595714,20
5,615658.4129117122,611526.4129117122,34
1,551858.636623508,549092.636623508,27
2,1397137.8858443839,1393449.8858443839,71
3,2457992.224382283,2450060.224382283,76
4,571003.0996783079,569896.0996783079,12
5,614152.6675769541,612455.6675769541,20
1,550210.0003464223,549278.0003464223,17
2,1401453.7521014472,1394756.7521014472,110
3,2457163.7527389703,2452103.7527389703,115
4,573473.5882840633,571592.5882840633,20
5,614615.3031510293,613530.3031510293,18
1,553448.4206865644,551020.4206865644,25
2,1401166.393966024,1396476.393966024,93
3,2468021.8707136977,2456242.8707136977,98
4,573428.3415307329,571621.3415307329,10
5,618088.6819014467,613608.6819014467,37
1,555725.9664205754,553045.9664205754,33
2,1406996.9930121172,1400783.9930121172,72
3,2463919.1697941176,2456446.1697941176,71
4,575191.7251233401,572190.7251233401,27
5,617533.8348037166,614003.8348037166,37
1,557531.2017345541,553661.2017345541,38
2,1418505.8039267552,1408379.8039267552,138
3,2469488.6443932625,2462717.6443932625,152
4,575654.9320891378,573124.9320891378,19
5,616432.0717448494,614185.0717448494,44
1,559573.3107151579,556746.3107151579,38
2,1428431.562212584,1426141.562212584,56
3,2487081.3905485775,2468812.3905485775,170
4,576984.7450417818,573427.7450417818,28
5,617503.5082609692,614400.5082609692,44
1,562729.0949816911,558691.0949816911,36
2,1437122.8765520782,1433580.8765520782,94
3,2487353.535009673,2472468.535009673,160
4,577391.6739364894,575174.6739364894,16
5,622181.6116709323,619133.6116709323,32
1,563042.8721506943,561395.8721506943,24
2,1439497.3900346989,1435753.3900346989,79
3,2488616.5135730184,2478133.5135730184,147
4,577451.8790031972,575444.8790031972,13
5,622208.9321213596,620583.9321213596,19
1,565706.6518666667,561689.6518666667,37
2,1447536.8509025958,1435762.8509025958,150
3,2492597.2898391606,2478695.2898391606,115
4,580333.8712471012,576060.8712471012,27
5,625552.3213279337,622483.3213279337,36
1,563525.9360082838,562765.9360082838,15
2,1443522.9878447368,1437268.9878447368,135
3,2493483.6022612248,2485527.6022612248,92
4,581875.4977932756,578600.4977932756,24
5,623304.6197921451,622488.6197921451,15
1,564096.2463302934,562946.2463302934,13
2,1451378.4951504208,1445514.4951504208,102
3,2493384.426723473,2486154.426723473,74
4,583634.4052324055,580533.4052324055,19
5,626527.4425878504,622703.4425878504,42
1,563803.4964623373,563147.4964623373,12
2,1452553.1408487824,1450135.1408487824,50
3,2493233.5611231797,2486337.5611231797,84
4,582977.5870677968,581326.5870677968,21
5,625808.1445862304,622775.1445862304,40
1,566457.108888422,563790.108888422,37
2,1465558.7466429593,1454139.7466429593,146
3,2506058.6088257157,2489531.6088257157,145
4,583608.95390915,581342.95390915,14
5,624859.8202003745,623067.8202003745,20
1,564829.0260483279,563824.0260483279,19
2,1459609.7576691564,1454523.7576691564,154
3,2501414.7159895212,2494925.7159895212,62
4,585717.908275555,581901.908275555,26
5,626275.6256441353,624131.6256441353,21
1,565672.6863705278,564171.6863705278,35
2,1467726.3516077625,1454911.3516077625,157
3,2509828.4142300044,2496631.4142300044,108
4,585222.0583756953,582176.0583756953,19
5,629043.6102529749,624204.6102529749,44
1,566271.6716808409,564588.6716808409,22
2,1467686.9988499486,1465389.9988499486,56
3,2515564.8190351203,2500095.8190351203,131
4,584365.4099111177,582568.4099111177,10
5,627432.5720688779,625307.5720688779,34
1,565559.8547142142,564748.8547142142,12
2,1478780.112784317,1471637.112784317,87
3,2514780.5404393054,2508245.5404393054,57
4,586549.5934689903,583328.5934689903,23
5,627526.9620057888,626107.9620057888,20
1,565849.9583341354,564828.9583341354,15
2,1478002.202497329,1474515.202497329,59
3,2526575.5761774844,2514903.5761774844,98
4,587729.667297307,585643.667297307,27
5,631933.1111101059,626959.1111101059,43
1,568432.5478968063,566639.5478968063,32
2,1480426.990893082,1475427.990893082,70
3,2523143.868666324,2516176.868666324,76
4,589542.9826225757,586288.9826225757,27
5,628538.5083568285,626971.5083568285,33
1,568440.5545247544,567367.5545247544,14
2,1489123.9088656101,1477567.9088656101,140
3,2529582.7470073174,2524008.7470073174,77
4,588770.8678609374,586589.8678609374,18
5,630298.1420806306,628661.1420806306,14
1,569461.8286820586,568277.8286820586,15
2,1484159.257795114,1477880.257795114,94
3,2534968.590433503,2526129.590433503,100
4,590366.4804922953,587880.4804922953,15
5,632041.8454568126,628739.8454568126,39
1,570116.9486072215,568311.9486072215,23
2,1487608.7533933427,1477929.7533933427,133
3,2533510.984224867,2526997.984224867,127
4,591062.8058164205,589228.8058164205,16
5,631778.640059833,629507.640059833,36
1,572688.4722755896,569253.4722755896,37
2,1490850.384475002,1482915.384475002,120
3,2538942.5696473313,2528061.5696473313,110
4,593769.1013190997,589916.1013190997,23
5,632632.2267540012,629759.2267540012,42
1,571418.5534582048,569613.5534582048,17
2,1487722.453074015,1484433.453074015,103
3,2535413.9206039496,2528471.9206039496,70
4,593105.4584976356,591952.4584976356,14
5,634316.513535861,631995.513535861,23
1,570782.7812089368,569642.7812089368,27
2,1487139.9200199214,1484698.9200199214,76
3,2533799.7695614984,2528758.7695614984,115
4,594205.6514628581,592574.6514628581,16
5,638665.3589015913,636807.3589015913,29
1,571676.1804391765,570509.1804391765,29
2,1496415.3460849437,1491418.3460849437,141
3,2546256.8736943435,2534928.8736943435,119
4,596414.5827582374,594710.5827582374,10
5,640004.2942332434,636953.2942332434,28
1,572179.7092773946,570754.7092773946,16
2,1502213.1527806967,1494956.1527806967,154
3,2542988.8167772894,2536579.8167772894,73
4,598296.1162147652,596145.1162147652,19
5,642380.9066975736,638519.9066975736,37
1,574244.623488393,572147.623488393,21
2,1502440.3540170253,1496814.3540170253,147
3,2546386.807691877,2536838.807691877,114
4,597900.7804733118,596465.7804733118,19
5,641861.710800549,638600.710800549,26
1,573511.8576331486,572599.8576331486,16
2,1504631.693181985,1499070.693181985,69
3,2555129.2327551693,2543498.2327551693,166
4,598048.3380955692,596829.3380955692,13
5,642129.7925425575,639714.7925425575,34
1,574605.9650475804,573034.9650475804,20
2,1508203.9043648986,1500278.9043648986,153
3,2561188.3780470616,2548013.3780470616,143
4,602043.9439763984,599716.9439763984,13
5,644109.4764641897,639922.4764641897,43
1,575482.3112231349,573551.3112231349,19
2,1507646.618017337,1502285.618017337,134
3,2558549.543116406,2548500.543116406,82
4,601259.1434387229,600121.1434387229,10
5,645976.8102577527,641395.8102577527,37
1,576646.741148064,575039.741148064,28
2,1510587.9763445635,1503122.9763445635,151
3,2556410.2380598695,2549192.2380598695,148
4,601896.5028616796,600778.5028616796,14
5,644251.090325615,643305.090325615,17
1,578042.2177769074,576427.2177769074,23
2,1511195.6541644207,1504776.6541644207,92
3,2557971.9041276067,2549884.9041276067,78
4,603581.9162077485,601409.9162077485,20
5,645526.6005685367,644606.6005685367,19
1,579260.4993856403,576753.4993856403,36
2,1511205.3234688723,1506142.3234688723,73
3,2560626.2428110284,2554409.2428110284,64
4,603815.445381653,601821.445381653,12
5,649316.7447780384,645902.7447780384,42
1,579071.5691446783,577200.5691446783,25
2,1515303.774097813,1509504.774097813,133
3,2560384.2608498237,2554537.2608498237,87
4,604704.8083366905,601917.8083366905,17
5,649775.0667108343,646445.0667108343,33
1,579613.8451913806,578423.8451913806,27
2,1518393.282054453,1509856.282054453,107
3,2558626.9199436414,2555157.9199436414,74
4,603757.2737190766,602163.2737190766,10
5,652343.8175586453,648894.8175586453,32
1,582459.1410295734,580554.1410295734,29
2,1517019.0874253255,1512097.0874253255,130
3,2562755.6399463285,2556065.6399463285,66
4,604241.768390089,602604.768390089,14
5,650994.1712813415,649155.1712813415,24
1,582953.7394210785,581246.7394210785,17
2,1521546.6173447238,1518867.6173447238,50
3,2572077.3036860162,2563143.3036860162,77
4,606007.4490056965,603357.4490056965,21
5,653298.533897135,649633.533897135,35
1,584325.9424545577,582769.9424545577,21
2,1524818.0470689808,1519395.0470689808,98
3,2579831.5148427915,2570398.5148427915,99
4,605744.1006815501,604652.1006815501,13
5,652190.1317615642,650084.1317615642,39
1,584638.7561181653,583272.7561181653,30
2,1523593.8709310442,1520336.8709310442,105
3,2578407.369402969,2574299.369402969,78
4,607813.8767288366,605919.8767288366,10
5,651634.6969811451,650842.6969811451,15
1,586167.5151418027,584520.5151418027,18
2,1525073.0206244884,1520563.0206244884,112
3,2584908.958730898,2574679.958730898,95
4,608489.3614716595,606266.3614716595,21
5,652831.3757422776,651639.3757422776,16
1,587347.0945397117,585061.0945397117,29
2,1531618.7110380142,1522929.7110380142,143
3,2583373.9361199876,2577132.9361199876,69
4,608232.8906592244,606291.8906592244,10
5,654289.7426022267,652595.7426022267,20
1,586689.2846822301,585475.2846822301,18
2,1532190.4405607698,1527472.4405607698,90
3,2583387.049956957,2577674.049956957,76
4,611985.9425352234,609350.9425352234,19
5,656867.4751987015,654911.4751987015,29
1,587607.1881390215,585493.1881390215,35
2,1533610.9164751498,1528632.9164751498,72
3,2591582.019661542,2578257.019661542,158
4,612579.555917292,609660.555917292,25
5,657331.7253444616,656480.7253444616,14
1,588396.4898071638,586225.4898071638,32
2,1539174.041870653,1530861.041870653,128
3,2583035.213023436,2579154.213023436,79
4,611573.7373796721,609865.7373796721,17
5,660787.6722241456,657725.6722241456,29
1,591859.5833198358,588025.5833198358,36
2,1542895.374074644,1533889.374074644,111
3,2587250.1998188565,2582891.1998188565,74
4,611446.8703660071,610577.8703660071,11
5,660789.0395852729,658250.0395852729,38
1,589939.1243774953,588234.1243774953,26
2,1540914.5536137891,1533949.5536137891,139
3,2597259.1825122964,2584035.1825122964,133
4,613311.3201438157,610953.3201438157,15
5,662406.9046626302,660306.9046626302,31
1,592546.6909745191,590724.6909745191,25
2,1545077.3724496213,1538293.3724496213,158
